total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
0.00554514,0.00533485,6.91414e-06,0.00532389,0.00154352,1074,0.00178981,965,0.000279427,941,0.00020504,2,0.000989199,940,58557,0.02,0.120985,2,941,2,150126,939,1,8192,940,0,0,1,1:470;2:463;
0.00561714,0.00533485,6.91414e-06,0.00532389,0.00154352,1074,0.00178981,965,0.000279427,941,0.00020504,2,0.000989199,940,58557,0.02,0.120985,2,941,2,150126,939,1,8192,940,0,0,1,1:470;2:463;
0.005723,0.00533485,8.82149e-06,0.00532389,0.00157309,1092,0.00181079,976,0.000281572,951,0.000205994,2,0.00100136,950,59047,0.02,0.105249,2,951,2,151728,948,1,8192,950,0,0,1,1:470;2:473;
0.00706315,0.00533485,8.82149e-06,0.00532389,0.00196075,1362,0.00225806,1215,0.000354528,1179,0.000265598,2,0.00125504,1178,70219,0.02,0.101418,2,1179,2,188208,1176,1,16384,1178,0,0,1,1:470;2:701;
0.00819516,0.00787783,8.82149e-06,0.00786376,0.00229478,1597,0.00264263,1421,0.000398397,1379,0.000306368,3,0.00147748,1379,80028,0.02,0.101418,2,1379,3,220206,1376,1,16384,1378,0,0,1,1:469;2:901;
0.00830698,0.00787783,8.82149e-06,0.00786376,0.00229478,1597,0.00264263,1421,0.000398397,1379,0.000306368,3,0.00147748,1379,80028,0.02,0.101418,2,1379,3,216894,1376,1,16384,1378,0,0,1,1:444;2:857;
0.00841308,0.00787783,1.19209e-05,0.00786376,0.00232172,1615,0.0026629,1432,0.000399351,1388,0.000307322,3,0.00148559,1388,80469,0.02,0.0688506,2,1388,3,218336,1384,1,16384,1387,0,0,1,1:444;2:866;
0.00953412,0.00787783,1.19209e-05,0.00786376,0.00270295,1879,0.00302029,1625,0.000448227,1564,0.000358105,3,0.00166345,1564,89093,0.02,0.0650192,2,1564,3,246496,1560,1,16384,1563,0,0,1,1:444;2:1042;
0.0105281,0.0100617,1.19209e-05,0.0100458,0.00303531,2110,0.0033319,1794,0.000502586,1724,0.000390768,4,0.00182486,1725,96942,0.02,0.0650192,2,1724,4,272094,1720,1,16384,1723,0,0,1,1:443;2:1202;
0.010766,0.0100617,1.19209e-05,0.0100458,0.00303531,2110,0.0033319,1794,0.000502586,1724,0.000390768,4,0.00182486,1725,96942,0.02,0.0650192,2,1724,4,253758,1720,1,16384,1723,0,0,1,1:316;2:947;
0.165926,0.164332,0.000234127,0.164163,0.0611308,64314,0.0527778,42742,0.00608373,30949,0.00533152,121,0.0288301,37284,2069389,0.0246524,0.0647455,2,30949,121,4929136,30827,1,262144,30935,0,13,1,1:199;2:30159;
0.166365,0.16538,0.000234127,0.165208,0.0612702,64517,0.0529106,42882,0.00609255,31024,0.0053463,122,0.0289009,37416,2073537,0.0246524,0.0647455,2,31024,122,4941086,30902,1,262144,31009,0,14,1,1:198;2:30233;
0.167427,0.16538,0.000234127,0.165208,0.0612702,64517,0.0529106,42882,0.00609255,31024,0.0053463,122,0.0289009,37416,2073537,0.0246524,0.0647455,2,31024,122,4932638,30902,1,262144,31009,0,14,1,1:197;2:30058;
0.946446,0.942396,0.00203514,0.941481,0.344617,502286,0.281562,318813,0.0318475,231859,0.0331221,978,0.190098,265037,14364066,0.03,0.0568199,3,231859,978,37061208,230880,1,2097152,231739,0,119,1,1:171;2:33700;3:196258;
0.947503,0.943486,0.00203514,0.942569,0.344938,502795,0.281881,319211,0.0318959,232155,0.0331652,979,0.190323,265357,14379746,0.03,0.0568199,3,232155,979,37108564,231176,1,2097152,232035,0,119,1,1:171;2:33699;3:196554;
0.962388,0.943486,0.00203514,0.942569,0.344938,502795,0.281881,319211,0.0318959,232155,0.0331652,979,0.190323,265357,14379746,0.03,0.0568199,3,232155,979,34973140,231176,1,2097152,232035,0,119,1,1:139;2:27314;3:158483;
0.98042,0.961415,0.00208664,0.960471,0.351843,513627,0.287012,325416,0.0325694,236377,0.0337515,1000,0.19378,270337,14608386,0.03,0.0568199,3,236377,1000,35648660,235377,1,2097152,236257,0,119,1,1:139;2:27293;3:162705;
1.80892,1.78747,0.00438833,1.78563,0.682406,1031412,0.515509,601516,0.0550578,411902,0.0589647,2000,0.361775,491858,26399334,0.03,0.0568199,3,411902,2000,63732660,409902,1,4194304,411782,0,119,1,1:139;2:26293;3:338230;
2.66116,2.63709,0.00681663,2.6344,1.00815,1540005,0.743428,878862,0.0765917,581794,0.0842011,3000,0.558504,712074,40126262,0.03,0.0568199,3,581794,3000,90915380,578794,1,8388608,581674,0,119,1,1:139;2:25293;3:508122;
3.46339,3.43675,0.00920296,3.43323,1.3372,2053279,0.972605,1157110,0.0970588,744698,0.107695,4000,0.704117,933800,49303134,0.03,0.0568199,3,744698,4000,116980020,740698,1,8388608,744578,0,119,1,1:139;2:24293;3:671026;
4.27008,4.24083,0.0116255,4.23645,1.66529,2568686,1.20414,1440034,0.116326,900559,0.129609,5000,0.856332,1160483,58257770,0.03,0.0568199,3,900559,5000,141917780,895559,1,8388608,900439,0,119,1,1:139;2:23293;3:826887;
5.07105,5.03895,0.0143046,5.03373,1.99263,3077948,1.43287,1717637,0.134494,1042775,0.149987,6000,1.0088,1380104,66581862,0.03,0.0568199,3,1042775,6000,164672340,1036775,1,8388608,1042655,0,119,1,1:139;2:22293;3:969103;
5.94871,5.91364,0.0171177,5.90756,2.32204,3595267,1.65577,1989701,0.14957,1165485,0.169703,7000,1.24839,1596074,82781276,0.030821,0.0568199,3,1165485,7000,184300468,1158485,1,16777216,1165251,0,233,1,1:133;2:22210;3:1090788;
6.72155,6.68283,0.020591,6.67587,2.65183,4112813,1.88044,2262160,0.163261,1272630,0.184498,8000,1.38746,1810706,89594641,0.0325999,0.0568199,3,1272629,8000,201407844,1264629,1,16777216,1271372,280,977,1,1:121;2:21751;3:1196660;
7.43419,7.3917,0.0238471,7.38396,2.95768,4595093,2.08916,2516464,0.174761,1361689,0.196771,8936,1.51508,2003193,95330809,0.0346524,0.0558621,3,1361683,8936,215557752,1352746,1,16777216,1357262,1387,3039,1,1:106;2:21426;3:1283061;
7.43469,7.39256,0.0238471,7.38482,2.95785,4595371,2.08931,2516645,0.174778,1361747,0.196774,8937,1.51516,2003333,95334769,0.0346524,0.0558621,3,1361741,8937,215566980,1352804,1,16777216,1357319,1387,3040,1,1:106;2:21425;3:1283118;
7.49451,7.39256,0.0238471,7.38482,2.95785,4595371,2.08931,2516645,0.174778,1361747,0.196774,8937,1.51516,2003333,95334769,0.0346524,0.0558621,3,1361741,8937,213297444,1352804,1,16777216,1357319,1387,3040,1,1:101;2:20543;3:1236723;
7.54124,7.43902,0.024071,7.43122,2.97822,4627748,2.10281,2533161,0.175533,1366407,0.197428,9000,1.5236,2015488,95663029,0.0346524,0.0558621,3,1366401,9000,214040500,1357401,1,16777216,1361879,1434,3093,1,1:101;2:20480;3:1241330;
8.26103,8.15535,0.0273561,8.14674,3.3062,5146097,2.3128,2787918,0.184671,1432071,0.206583,10000,1.64106,2196369,100380319,0.035884,0.0558621,3,1432062,10000,224493316,1422062,1,16777216,1425671,2200,4199,1,1:92;2:19831;3:1305546;
8.97885,8.86999,0.03037,8.86055,3.62325,5641356,2.52154,3043573,0.194903,1514646,0.217651,11000,1.76164,2375628,105748079,0.0360208,0.0558621,3,1514637,11000,237634564,1503637,1,16777216,1506123,2849,5673,1,1:89;2:18861;3:1386620;
9.6936,9.58118,0.0337577,9.57089,3.95151,6156635,2.72974,3297031,0.202253,1571229,0.225443,12000,1.87941,2552395,109737286,0.0376628,0.0558621,3,1571211,12000,246416596,1559211,1,16777216,1552916,7009,11303,1,1:81;2:18104;3:1437338;
10.3808,10.2648,0.0372384,10.2536,4.27633,6667413,2.92618,3538597,0.207398,1611395,0.230865,13000,1.98965,2720518,113079707,0.0390312,0.0558621,3,1611357,13000,252677716,1598357,1,16777216,1586196,10495,14703,1,1:67;2:17295;3:1473927;
10.7162,10.5985,0.0387211,10.587,4.41659,6892633,3.03021,3665953,0.211824,1646105,0.235663,13453,2.04678,2809097,115464815,0.0393049,0.0529885,3,1646065,13453,258196584,1632611,1,16777216,1619250,11432,15422,1,1:67;2:16842;3:1507918;
10.7169,10.5992,0.0387211,10.5877,4.41689,6893114,3.03039,3666179,0.211834,1646149,0.235676,13454,2.04688,2809259,115468279,0.0393049,0.0529885,3,1646109,13454,258203332,1632655,1,16777216,1619288,11432,15428,1,1:67;2:16841;3:1507956;
10.8246,10.5992,0.0387211,10.5877,4.41689,6893114,3.03039,3666179,0.211834,1646149,0.235676,13454,2.04688,2809259,115468279,0.0393049,0.0529885,3,1646109,13454,243368932,1632655,1,16777216,1619288,11432,15428,1,1:59;2:14513;3:1201242;
11.184,10.9569,0.0402539,10.9449,4.59105,7167154,3.12638,3783318,0.218124,1683581,0.240389,14000,2.0994,2882266,117913444,0.04,0.0529885,3,1683527,13996,249328950,1669531,1,16777216,1655606,11967,16007,1,1:57;2:14283;3:1204367;4:33414;
11.834,11.6045,0.0425506,11.5916,4.90272,7653946,3.28998,3983597,0.235077,1783666,0.252977,15000,2.19416,3003094,123729264,0.04,0.0529885,3,1783612,14996,265342550,1768616,1,16777216,1755691,11967,16007,1,1:57;2:14283;3:1203367;4:133499;
12.4778,12.2458,0.0448179,12.2321,5.21759,8143549,3.45193,4180297,0.247885,1881401,0.26552,16000,2.28648,3123749,129448489,0.04,0.0529885,3,1881347,15996,280980150,1865351,1,16777216,1853426,11967,16007,1,1:57;2:14283;3:1202367;4:231234;
13.1154,12.881,0.0470898,12.8664,5.52863,8628700,3.61363,4378470,0.259919,1977796,0.277804,17000,2.3769,3245409,135129189,0.04,0.0529885,3,1977742,16996,296403350,1960746,1,16777216,1949821,11967,16007,1,1:57;2:14283;3:1201367;4:327629;
13.7583,13.5214,0.0493662,13.506,5.84222,9118425,3.77719,4578771,0.271981,2074783,0.290023,18000,2.46976,3368752,140858814,0.04,0.0529885,3,2074729,17996,311921270,2056733,1,16777216,2046808,11967,16007,1,1:57;2:14283;3:1200367;4:424616;
14.4091,14.1698,0.0516431,14.1536,6.16121,9614226,3.94092,4778077,0.283283,2168755,0.306189,19000,2.56295,3491915,146465139,0.04,0.0529885,3,2168701,18996,326956790,2149705,1,33554432,2140780,11967,16007,1,1:57;2:14283;3:1199367;4:518588;
15.2599,15.0183,0.0538864,15.0012,6.47636,10106810,4.10166,4974740,0.293204,2259270,0.317304,20000,2.86906,3611431,169564319,0.04,0.0529885,3,2259216,19996,341439190,2239220,1,33554432,2231295,11967,16007,1,1:57;2:14283;3:1198367;4:609103;
15.896,15.6518,0.0562251,15.6339,6.7966,10604709,4.2629,5171045,0.304839,2351350,0.328913,21000,2.95341,3733778,175082724,0.04,0.0529885,3,2351296,20996,356171990,2330300,1,33554432,2323375,11967,16007,1,1:57;2:14283;3:1197367;4:701183;
16.5314,16.2847,0.0586047,16.2659,7.11236,11097993,4.42568,5369965,0.316228,2443502,0.340422,22000,3.03957,3856092,180603514,0.04,0.0529885,3,2443448,21996,370916310,2421452,1,33554432,2415527,11967,16007,1,1:57;2:14283;3:1196367;4:793335;
17.1686,16.9193,0.0609934,16.8997,7.43075,11592601,4.58784,5566473,0.327781,2535716,0.351959,23000,3.12565,3977324,186110554,0.04,0.0529885,3,2535662,22996,385670550,2512666,1,33554432,2507741,11967,16007,1,1:57;2:14283;3:1195367;4:885549;
17.8015,17.5496,0.0633447,17.5291,7.74987,12092570,4.74993,5764597,0.338262,2620090,0.362508,24000,3.21063,4099305,191315229,0.04,0.0529885,3,2620036,23996,399170390,2596040,1,33554432,2592115,11967,16007,1,1:57;2:14283;3:1194367;4:969923;
18.4455,18.1912,0.0657394,18.1697,8.07156,12593187,4.91872,5969592,0.348958,2705642,0.373393,25000,3.2967,4222733,196588729,0.04,0.0529885,3,2705588,24996,412858710,2680592,1,33554432,2677667,11967,16007,1,1:57;2:14283;3:1193367;4:1055475;
19.0816,18.8247,0.0681033,18.8024,8.39156,13094700,5.08158,6168515,0.359337,2789027,0.383939,26000,3.38353,4346829,201785569,0.04,0.0529885,3,2788973,25996,426200310,2762977,1,33554432,2761052,11967,16007,1,1:57;2:14283;3:1192367;4:1138860;
19.7155,19.4561,0.0704744,19.4329,8.71098,13594645,5.24209,6364911,0.370356,2875642,0.395032,27000,3.46974,4468067,207068739,0.04,0.0529885,3,2875588,26996,440058710,2848592,1,33554432,2847667,11967,16007,1,1:57;2:14283;3:1191367;4:1225475;
20.3484,20.0863,0.0728717,20.0623,9.03052,14089784,5.40267,6560096,0.380423,2956923,0.405198,28000,3.55571,4589208,212137094,0.04,0.0529885,3,2956869,27996,453063670,2928873,1,33554432,2928948,11967,16007,1,1:57;2:14283;3:1190367;4:1306756;
20.9864,20.7217,0.0752807,20.6968,9.34838,14588888,5.5664,6760137,0.391054,3040953,0.415951,29000,3.64473,4712964,217354634,0.04,0.0529885,3,3040899,28996,466508470,3011903,1,33554432,3012978,11967,16007,1,1:57;2:14283;3:1189367;4:1390786;
21.6219,21.3546,0.0777905,21.3289,9.66777,15085003,5.72603,6953871,0.401826,3126175,0.426876,30000,3.73293,4833649,222573789,0.04,0.0529885,3,3126121,29996,480143990,3096125,1,33554432,3098200,11967,16007,1,1:57;2:14283;3:1188367;4:1476008;
22.251,21.9811,0.0802693,21.9545,9.98474,15580525,5.88407,7147639,0.412288,3209802,0.437412,31000,3.81978,4955319,227743919,0.04,0.0529885,3,3209748,30996,493524310,3178752,1,33554432,3181827,11967,16007,1,1:57;2:14283;3:1187367;4:1559635;
22.8937,22.6211,0.0827205,22.5937,10.3013,16072874,6.0497,7349282,0.423471,3298357,0.448619,32000,3.90993,5078680,233136534,0.04,0.0529885,3,3298303,31996,507693110,3266307,1,33554432,3270382,11967,16007,1,1:57;2:14283;3:1186367;4:1648190;
23.5302,23.2552,0.0850544,23.2269,10.6194,16572306,6.21208,7547964,0.433836,3383694,0.459445,33000,3.99859,5202228,238403234,0.04,0.0529885,3,3383640,32996,521347030,3350644,1,33554432,3355719,11967,16007,1,1:57;2:14283;3:1185367;4:1733527;
24.1658,23.8882,0.0874672,23.859,10.9331,17063361,6.37281,7744892,0.444551,3470929,0.470637,34000,4.08915,5324922,243733044,0.04,0.0529885,3,3470875,33996,535304630,3436879,1,33554432,3442954,11967,16007,1,1:57;2:14283;3:1184367;4:1820762;
24.8116,24.5313,0.089915,24.5014,11.2522,17559809,6.5361,7943641,0.455665,3560574,0.482256,35000,4.18281,5449969,249194549,0.04,0.0529885,3,3560520,34996,549647830,3525524,1,33554432,3532599,11967,16007,1,1:57;2:14283;3:1183367;4:1910407;
25.4453,25.1624,0.0923502,25.1316,11.5664,18049853,6.69468,8138305,0.466514,3650233,0.49384,36000,4.27301,5572138,254613444,0.04,0.0529885,3,3650179,35996,563993270,3614183,1,33554432,3622258,11967,16007,1,1:57;2:14283;3:1182367;4:2000066;
26.0793,25.7938,0.0948069,25.7621,11.8821,18538737,6.85354,8331874,0.476864,3731997,0.504584,37000,4.36314,5693982,259711664,0.04,0.0529885,3,3731943,36996,577075510,3694947,1,33554432,3704022,11967,16007,1,1:57;2:14283;3:1181367;4:2081830;
26.7067,26.4186,0.0972304,26.3861,12.196,19027753,7.00928,8522743,0.487355,3815157,0.515466,38000,4.45213,5811901,264806849,0.04,0.0529885,3,3815103,37996,590381110,3777107,1,33554432,3787182,11967,16007,1,1:57;2:14283;3:1180367;4:2164990;
27.3421,27.0515,0.099592,27.0181,12.5132,19523539,7.16974,8719629,0.497507,3895904,0.526042,39000,4.54264,5932944,269852374,0.04,0.0529885,3,3895850,38996,603300630,3856854,1,33554432,3867929,11967,16007,1,1:57;2:14283;3:1179367;4:2245737;
27.9817,27.6884,0.102041,27.6542,12.8335,20021649,7.3298,8914734,0.507876,3977790,0.536865,40000,4.63401,6054081,274944869,0.04,0.0529885,3,3977736,39996,616402390,3937740,1,33554432,3949815,11967,16007,1,1:57;2:14283;3:1178367;4:2327623;
28.6158,28.32,0.104523,28.2849,13.1513,20517247,7.48858,9108888,0.517842,4057713,0.547266,41000,4.72443,6175309,279960209,0.04,0.0529885,3,4057659,40996,629190070,4016663,1,33554432,4029738,11967,16007,1,1:57;2:14283;3:1177367;4:2407546;
29.2582,28.9598,0.106969,28.9239,13.473,21019251,7.65033,9305358,0.527766,4138340,0.557822,42000,4.81708,6297780,285022354,0.04,0.0529885,3,4138286,41996,642090390,4096290,1,33554432,4110365,11967,16007,1,1:57;2:14283;3:1176367;4:2488173;
29.8863,29.5852,0.109437,29.5485,13.7822,21498948,7.80896,9500103,0.537641,4217452,0.568255,43000,4.90686,6416732,289971114,0.04,0.0529885,3,4217398,42996,654748310,4174402,1,33554432,4189477,11967,16007,1,1:57;2:14283;3:1175367;4:2567285;
30.5312,30.2274,0.111922,30.1898,14.0987,21989231,7.97248,9698941,0.546636,4296455,0.586476,44000,4.99639,6537826,294947644,0.04,0.0529885,3,4296401,43996,667388790,4252405,1,67108864,4268480,11967,16007,1,1:57;2:14283;3:1174367;4:2646288;
31.1571,30.8507,0.114341,30.8123,14.4124,22479256,8.13227,9894954,0.554886,4373622,0.59696,45000,5.08241,6657990,299836784,0.04,0.0529885,3,4373568,44996,679735510,4328572,1,67108864,4345647,11967,16007,1,1:57;2:14283;3:1173367;4:2723455;
32.2793,31.9704,0.116783,31.9311,14.7243,22963402,8.2937,10091104,0.563304,4448439,0.607275,46000,5.66312,6778056,340543670,0.04,0.0529885,3,4448385,45996,691706230,4402389,1,67108864,4420464,11967,16007,1,1:57;2:14283;3:1172367;4:2798272;
32.9067,32.5952,0.119201,32.5551,15.0424,23463238,8.45348,10286370,0.572889,4533109,0.618101,47000,5.74616,6903450,345811380,0.04,0.0529885,3,4533055,46996,705253430,4486059,1,67108864,4505134,11967,16007,1,1:57;2:14283;3:1171367;4:2882942;
33.538,33.2237,0.121815,33.1829,15.3659,23968430,8.61111,10478022,0.58273,4612721,0.628553,48000,5.83138,7025688,350829430,0.04,0.0529885,3,4612667,47996,717991350,4564671,1,67108864,4584746,11967,16007,1,1:57;2:14283;3:1170367;4:2962554;
34.1631,33.8459,0.124508,33.8042,15.6812,24460206,8.77119,10673642,0.592124,4689750,0.638512,49000,5.91421,7146447,355721975,0.04,0.0529885,3,4689696,48996,730315990,4640700,1,67108864,4661775,11967,16007,1,1:57;2:14283;3:1169367;4:3039583;
34.7886,34.4686,0.127182,34.4261,15.994,24949471,8.93362,10872294,0.601825,4768187,0.648466,50000,5.99675,7266702,360663280,0.04,0.0529885,3,4768133,49996,742865910,4718137,1,67108864,4740212,11967,16007,1,1:57;2:14283;3:1168367;4:3118020;
35.4197,35.0968,0.129874,35.0534,16.3109,25441604,9.09537,11068625,0.611725,4848074,0.658627,51000,6.08098,7386553,365656525,0.04,0.0529885,3,4848020,50996,755647830,4797024,1,67108864,4820099,11967,16007,1,1:57;2:14283;3:1167367;4:3197907;
36.0477,35.722,0.132539,35.6778,16.6259,25936154,9.25826,11268147,0.62109,4921727,0.668353,52000,6.1647,7508945,370438525,0.04,0.0529885,3,4921673,51996,767432310,4869677,1,67108864,4893752,11967,16007,1,1:57;2:14283;3:1166367;4:3271560;
36.6833,36.3547,0.135269,36.3096,16.9467,26437483,9.42287,11468374,0.630812,4998536,0.678205,53000,6.24916,7631498,375349180,0.04,0.0529885,3,4998482,52996,779721750,4945486,1,67108864,4970561,11967,16007,1,1:57;2:14283;3:1165367;4:3348369;
37.3145,36.983,0.137983,36.9371,17.2598,26927474,9.58925,11672430,0.64005,5071998,0.687788,54000,6.33378,7756517,380162945,0.04,0.0529885,3,5071944,53996,791475670,5017948,1,67108864,5044023,11967,16007,1,1:57;2:14283;3:1164367;4:3421831;
37.9414,37.607,0.14073,37.5602,17.5745,27416537,9.75068,11869752,0.648803,5141769,0.697164,55000,6.41853,7878339,384781115,0.04,0.0529885,3,5141715,54996,802639030,5086719,1,67108864,5113794,11967,16007,1,1:57;2:14283;3:1163367;4:3491602;
38.5748,38.2374,0.14351,38.1897,17.8942,27914384,9.91355,12067460,0.658029,5213355,0.706583,56000,6.50456,7999630,389463920,0.04,0.0529885,3,5213301,55996,814092790,5157305,1,67108864,5185380,11967,16007,1,1:57;2:14283;3:1162367;4:3563188;
39.2019,38.8616,0.146242,38.8131,18.2154,28418326,10.073,12262604,0.667203,5286555,0.716019,57000,6.58806,8121488,394219790,0.04,0.0529885,3,5286501,56996,825804790,5229505,1,67108864,5258580,11967,16007,1,1:57;2:14283;3:1161367;4:3636388;
39.8347,39.4916,0.148962,39.4421,18.5337,28910900,10.2346,12458954,0.676423,5358994,0.725332,58000,6.67524,8242307,398929635,0.04,0.0529885,3,5358940,57996,837395030,5300944,1,67108864,5331019,11967,16007,1,1:57;2:14283;3:1160367;4:3708827;
40.4619,40.1159,0.151683,40.0656,18.8509,29406247,10.3939,12654127,0.685178,5431499,0.734825,59000,6.76098,8363743,403651375,0.04,0.0529885,3,5431445,58996,848995830,5372449,1,67108864,5403524,11967,16007,1,1:57;2:14283;3:1159367;4:3781332;
41.0949,40.746,0.1544,40.6949,19.1655,29894606,10.5575,12853427,0.694908,5508112,0.744744,60000,6.84714,8485662,408544680,0.04,0.0529885,3,5508058,59996,861253910,5448062,1,67108864,5480137,11967,16007,1,1:57;2:14283;3:1158367;4:3857945;
41.7231,41.3713,0.157145,41.3193,19.4835,30392505,10.7167,13049027,0.704144,5583961,0.754376,61000,6.93295,8607563,413407155,0.04,0.0529885,3,5583907,60996,873389750,5522911,1,67108864,5555986,11967,16007,1,1:57;2:14283;3:1157367;4:3933794;
42.3487,41.994,0.159862,41.9412,19.7918,30872291,10.8808,13250180,0.712971,5654999,0.76374,62000,7.01733,8727912,418053910,0.04,0.0529885,3,5654945,61996,884755830,5592949,1,67108864,5627024,11967,16007,1,1:57;2:14283;3:1156367;4:4004832;
42.9751,42.6175,0.162643,42.5638,20.0993,31346372,11.0458,13451049,0.721967,5726926,0.773097,63000,7.10154,8847357,422722665,0.04,0.0529885,3,5726872,62996,896264150,5663876,1,67108864,5698951,11967,16007,1,1:57;2:14283;3:1155367;4:4076759;
43.5978,43.2373,0.165343,43.1828,20.41,31830541,11.2092,13651379,0.730399,5794952,0.781743,64000,7.18423,8967416,427244590,0.04,0.0529885,3,5794898,63996,907148310,5730902,1,67108864,5766977,11967,16007,1,1:57;2:14283;3:1154367;4:4144785;
44.259,43.8956,0.168096,43.8401,20.725,32324948,11.3894,13870507,0.740412,5874708,0.792195,65000,7.28016,9102834,432466100,0.04,0.0529885,3,5874654,64996,919909270,5809658,1,67108864,5846733,11967,16007,1,1:57;2:14283;3:1153367;4:4224541;
44.8823,44.5159,0.170845,44.4596,21.0367,32810920,11.5484,14065352,0.749134,5945316,0.801235,66000,7.36617,9223329,437097845,0.04,0.0529885,3,5945262,65996,931206550,5879266,1,67108864,5917341,11967,16007,1,1:57;2:14283;3:1152367;4:4295149;
45.5109,45.1416,0.173545,45.0845,21.3559,33312264,11.7069,14259696,0.75824,6019203,0.810709,67000,7.45297,9345873,441891485,0.04,0.0529885,3,6019149,66996,943028470,5952153,1,67108864,5991228,11967,16007,1,1:57;2:14283;3:1151367;4:4369036;
46.1422,45.7701,0.176294,45.7121,21.6755,33810059,11.8665,14453535,0.766832,6087763,0.819718,68000,7.54112,9468203,446468835,0.04,0.0529885,3,6087709,67996,953998070,6019713,1,67108864,6059788,11967,16007,1,1:57;2:14283;3:1150367;4:4437596;
46.774,46.399,0.178994,46.3402,21.9912,34302647,12.0292,14652707,0.77559,6158113,0.828964,69000,7.62892,9590897,451123245,0.04,0.0529885,3,6158059,68996,965254070,6089063,1,67108864,6130138,11967,16007,1,1:57;2:14283;3:1149367;4:4507946;
47.407,47.029,0.181706,46.9693,22.3134,34804607,12.1887,14846309,0.784577,6230346,0.838633,70000,7.71637,9712034,455829620,0.04,0.0529885,3,6230292,69996,976811350,6160296,1,67108864,6202371,11967,16007,1,1:57;2:14283;3:1148367;4:4580179;
48.032,47.6512,0.184426,47.5907,22.634,35305558,12.3466,15039506,0.792738,6297341,0.847351,71000,7.80129,9832990,460323760,0.04,0.0529885,3,6297287,70996,987530550,6226291,1,67108864,6269366,11967,16007,1,1:57;2:14283;3:1147367;4:4647174;
48.6625,48.2788,0.187134,48.2174,22.9557,35806050,12.5059,15233658,0.801419,6367711,0.856401,72000,7.8877,9952293,464928105,0.04,0.0529885,3,6367657,71996,998789750,6295661,1,67108864,6339736,11967,16007,1,1:57;2:14283;3:1146367;4:4717544;
49.2958,48.9092,0.189893,48.8469,23.2774,36301198,12.6663,15427482,0.81003,6437665,0.86541,73000,7.97404,10072299,469526355,0.04,0.0529885,3,6437611,72996,1009982390,6364615,1,67108864,6409690,11967,16007,1,1:57;2:14283;3:1145367;4:4787498;
