total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
2.53404,2.47951,0.00608373,2.47714,0.905861,1375874,0.717533,850629,0.0748684,580538,0.0828624,2671,0.544891,693630,39846608,0.03,0.0562726,3,580538,2671,87563892,577867,1,8388608,580333,0,204,1,1:136;2:25816;3:441039;
2.80007,2.74466,0.00686979,2.742,1.01612,1545585,0.791643,940025,0.083694,631871,0.089916,3000,0.592803,764221,42747020,0.03,0.0562726,3,631871,3000,95777172,628871,1,8388608,631666,0,204,1,1:136;2:25487;3:492372;
3.58896,3.53108,0.00917673,3.52758,1.34358,2054660,1.01606,1214555,0.103865,790843,0.112006,4000,0.734141,982612,51726592,0.03,0.0562726,3,790843,4000,121212692,786843,1,8388608,790638,0,204,1,1:136;2:24487;3:651344;
4.37734,4.31673,0.0117321,4.31238,1.67292,2568506,1.23945,1487789,0.122349,937049,0.132104,5000,0.879236,1199209,60173996,0.03,0.0562726,3,937049,5000,144605652,932049,1,8388608,936844,0,204,1,1:136;2:23487;3:797550;
5.31232,5.24888,0.0144069,5.24366,2.00873,3079145,1.47465,1768153,0.140035,1077469,0.154339,6000,1.14932,1421924,77172608,0.03,0.0562726,3,1077469,6000,167072852,1071469,1,16777216,1077264,0,204,1,1:136;2:22487;3:937970;
6.08353,6.01709,0.0172257,6.01102,2.33185,3581600,1.69908,2042787,0.155962,1207887,0.172041,7000,1.28532,1638451,84986357,0.0310947,0.0562726,3,1207887,7000,187939636,1200887,1,16777216,1207680,0,206,1,1:134;2:21644;3:1068231;
6.84412,6.77408,0.0206556,6.76713,2.66072,4098006,1.91992,2312627,0.16901,1310070,0.186043,8000,1.4194,1848153,91555432,0.0330104,0.0562726,3,1310069,8000,204263268,1302069,1,16777216,1309187,144,738,1,1:121;2:21190;3:1169349;
7.59689,7.5232,0.0241308,7.51543,2.9869,4610159,2.14005,2581645,0.180576,1401532,0.198387,9000,1.55242,2050467,97442000,0.0351998,0.0562726,3,1401530,9000,218757444,1392530,1,16777216,1395930,1954,3647,1,1:103;2:20990;3:1257120;
7.60945,7.5353,0.0241945,7.52751,2.99248,4618962,2.14369,2586148,0.180731,1402754,0.198533,9017,1.55454,2053722,97529220,0.0351998,0.0553147,3,1402752,9017,218952680,1393734,1,16777216,1397134,1966,3653,1,1:103;2:20973;3:1258336;
7.60992,7.53612,0.0241945,7.52833,2.99264,4619234,2.14383,2586324,0.180736,1402810,0.19854,9018,1.55465,2053856,97533028,0.0351998,0.0553147,3,1402808,9018,218961588,1393790,1,16777216,1397189,1966,3654,1,1:103;2:20972;3:1258391;
7.68087,7.53612,0.0241945,7.52833,2.99264,4619234,2.14383,2586324,0.180736,1402810,0.19854,9018,1.55465,2053856,97533028,0.0351998,0.0553147,3,1402808,9018,216052356,1393790,1,16777216,1397189,1966,3654,1,1:95;2:20073;3:1198689;
8.40294,8.25475,0.0274444,8.24612,3.31112,5115695,2.35623,2844450,0.191506,1480054,0.208952,10000,1.67682,2236558,102764167,0.0357471,0.0553147,3,1480051,10000,228381380,1470051,1,16777216,1473203,2573,4277,1,1:91;2:19130;3:1275275;
9.09701,8.94554,0.0305789,8.93605,3.63551,5623788,2.55559,3088698,0.199732,1546903,0.217793,11000,1.78385,2400565,107128106,0.0362945,0.0553147,3,1546900,11000,238874612,1535900,1,16777216,1533111,5293,8498,1,1:90;2:18139;3:1337895;
9.7969,9.64199,0.0338879,9.63165,3.95711,6126159,2.75496,3333240,0.205759,1594819,0.22409,12000,1.90409,2569528,110824910,0.0379365,0.0553147,3,1594809,12000,246378100,1582809,1,16777216,1574970,7969,11879,1,1:79;2:17317;3:1382263;
10.2464,10.089,0.035974,10.0781,4.1629,6451365,2.88457,3492381,0.210489,1633434,0.229164,12639,1.97828,2681887,113514079,0.0390312,0.0553147,3,1633413,12639,252434072,1620773,1,16777216,1608650,10379,14404,1,1:64;2:16938;3:1418108;
10.2469,10.0898,0.035974,10.0789,4.16306,6451637,2.88471,3492561,0.210493,1633485,0.229168,12640,1.97839,2682017,113517599,0.0390312,0.0553147,3,1633464,12640,252442132,1620824,1,16777216,1608699,10379,14406,1,1:64;2:16937;3:1418157;
10.3189,10.0898,0.035974,10.0789,4.16306,6451637,2.88471,3492561,0.210493,1633485,0.229168,12640,1.97839,2682017,113517599,0.0390312,0.0553147,3,1633464,12640,252440692,1620824,1,16777216,1608699,10379,14406,1,1:64;2:16907;3:1418157;
10.5547,10.3244,0.036998,10.3133,4.26748,6612861,2.9579,3579720,0.212157,1646893,0.230926,12961,2.01696,2739981,114711087,0.0390312,0.0521675,3,1646872,12961,254559624,1633910,1,16777216,1621147,10790,14955,1,1:64;2:16586;3:1431016;
10.5554,10.3251,0.036998,10.314,4.26778,6613341,2.95808,3579941,0.212159,1646931,0.23093,12962,2.01707,2740136,114714307,0.0390312,0.0521675,3,1646910,12962,254565508,1633948,1,16777216,1621181,10790,14959,1,1:64;2:16585;3:1431050;
10.6712,10.3251,0.036998,10.314,4.26778,6613341,2.95808,3579941,0.212159,1646931,0.23093,12962,2.01707,2740136,114714307,0.0390312,0.0521675,3,1646910,12962,240538900,1633948,1,16777216,1621181,10790,14959,1,1:54;2:14308;3:1141116;
10.699,10.3527,0.0371461,10.3416,4.28154,6632236,2.96596,3588327,0.21225,1647586,0.23104,13000,2.02093,2745427,114799559,0.0390312,0.0521675,3,1647563,13000,240640836,1634563,1,16777216,1621725,10846,15014,1,1:54;2:14270;3:1141716;
11.3762,11.0269,0.0400052,11.0149,4.60296,7144874,3.16376,3830258,0.220981,1695713,0.237075,14000,2.11951,2899493,118476277,0.0399891,0.0521675,3,1695653,13968,248309156,1681685,1,16777216,1667450,12625,15637,1,1:51;2:13282;3:1189211;
12.0231,11.6713,0.0423913,11.6584,4.91533,7636064,3.33584,4040920,0.233663,1771318,0.24627,15000,2.21265,3030563,123335243,0.04,0.0521675,3,1771247,14957,260403654,1756290,1,16777216,1742919,12724,15674,1,1:51;2:13017;3:1190981;4:73063;
12.6561,12.3019,0.0446303,12.2882,5.22741,8121238,3.49562,4237113,0.245926,1864866,0.258022,16000,2.30158,3152010,128898868,0.04,0.0521675,3,1864795,15957,275371334,1848838,1,16777216,1836467,12724,15674,1,1:51;2:13017;3:1189981;4:166611;
13.2824,12.9258,0.0468166,12.9112,5.54476,8619706,3.65294,4430011,0.256403,1953137,0.268886,17000,2.3862,3268245,134173233,0.04,0.0521675,3,1953066,16957,289494694,1936109,1,16777216,1924738,12724,15674,1,1:51;2:13017;3:1188981;4:254882;
13.9071,13.5481,0.0490444,13.5327,5.86155,9115504,3.80859,4620733,0.267133,2040699,0.279385,18000,2.47141,3382897,139395493,0.04,0.0521675,3,2040628,17957,303504614,2022671,1,16777216,2012300,12724,15674,1,1:51;2:13017;3:1187981;4:342444;
14.5414,14.1801,0.0512209,14.1638,6.17703,9609144,3.96941,4818090,0.277646,2127976,0.294284,19000,2.5573,3500006,144643208,0.04,0.0521675,3,2127905,18957,317468934,2108948,1,33554432,2099577,12724,15674,1,1:51;2:13017;3:1186981;4:429721;
15.4224,15.0586,0.0534756,15.0416,6.50124,10100694,4.12834,5007275,0.286638,2207242,0.30441,20000,2.88816,3613451,167201363,0.04,0.0521675,3,2207171,19957,330151494,2187214,1,33554432,2178843,12724,15674,1,1:51;2:13017;3:1185981;4:508987;
16.0453,15.6791,0.0557787,15.6611,6.81901,10599217,4.28964,5204905,0.296925,2296726,0.315121,21000,2.96506,3731514,172551668,0.04,0.0521675,3,2296655,20957,344468934,2275698,1,33554432,2268327,12724,15674,1,1:51;2:13017;3:1184981;4:598471;
16.6584,16.2897,0.0580738,16.2709,7.13515,11094564,4.44453,5394484,0.307023,2379492,0.325286,22000,3.04085,3845543,177572743,0.04,0.0521675,3,2379421,21957,357711494,2357464,1,33554432,2351093,12724,15674,1,1:51;2:13017;3:1183981;4:681237;
17.2816,16.9104,0.0604196,16.8908,7.4513,11588854,4.60547,5591646,0.317507,2464892,0.335726,23000,3.11949,3961974,182735208,0.04,0.0521675,3,2464821,22957,371375494,2441864,1,33554432,2436493,12724,15674,1,1:51;2:13017;3:1182981;4:766637;
17.9016,17.528,0.0627465,17.5075,7.77107,12090225,4.76072,5781606,0.327858,2551080,0.345957,24000,3.19925,4076745,187904293,0.04,0.0521675,3,2551009,23957,385165574,2527052,1,33554432,2522681,12724,15674,1,1:51;2:13017;3:1181981;4:852825;
18.5274,18.1512,0.0650871,18.1299,8.08854,12587966,4.92141,5978646,0.33815,2634721,0.356177,25000,3.281,4194345,193013933,0.04,0.0521675,3,2634650,24957,398548134,2609693,1,33554432,2606322,12724,15674,1,1:51;2:13017;3:1180981;4:936466;
19.1407,18.762,0.0674071,18.7399,8.40476,13081912,5.07695,6169591,0.347466,2710605,0.365705,26000,3.35818,4309849,197781853,0.04,0.0521675,3,2710534,25957,410689574,2684577,1,33554432,2682206,12724,15674,1,1:51;2:13017;3:1179981;4:1012350;
19.7782,19.397,0.0698357,19.3739,8.73081,13578264,5.23347,6356295,0.356969,2786229,0.375202,27000,3.4481,4423437,202510633,0.04,0.0521675,3,2786158,26957,422789414,2759201,1,33554432,2757830,12724,15674,1,1:51;2:13017;3:1178981;4:1087974;
20.4137,20.0298,0.0722477,20.006,9.0571,14079094,5.39434,6549035,0.36727,2869188,0.385633,28000,3.53011,4539412,207568618,0.04,0.0521675,3,2869117,27957,436062854,2841160,1,33554432,2840789,12724,15674,1,1:51;2:13017;3:1177981;4:1170933;
21.027,20.6406,0.0746222,20.6159,9.37436,14574764,5.54732,6736687,0.376981,2948240,0.395161,29000,3.60842,4652290,212423868,0.04,0.0521675,3,2948169,28957,448711174,2919212,1,33554432,2919841,12724,15674,1,1:51;2:13017;3:1176981;4:1249985;
21.6448,21.256,0.076968,21.2303,9.68838,15064552,5.70275,6927030,0.386979,3030057,0.405284,30000,3.68923,4766801,217414213,0.04,0.0521675,3,3029986,29957,461801894,3000029,1,33554432,3001658,12724,15674,1,1:51;2:13017;3:1175981;4:1331802;
22.2589,21.8676,0.079283,21.8411,10.0029,15556686,5.85605,7114780,0.396497,3109634,0.414816,31000,3.77015,4880012,222295458,0.04,0.0521675,3,3109563,30957,474534214,3078606,1,33554432,3081235,12724,15674,1,1:51;2:13017;3:1174981;4:1411379;
22.8799,22.4861,0.0816081,22.4588,10.3127,16040390,6.01715,7312811,0.40589,3188108,0.424273,32000,3.8528,4995838,227171808,0.04,0.0521675,3,3188037,31957,487090054,3156080,1,33554432,3159709,12724,15674,1,1:51;2:13017;3:1173981;4:1489853;
23.4907,23.0944,0.0839248,23.0663,10.6249,16527131,6.17058,7501262,0.414852,3261170,0.433268,33000,3.93286,5107683,231771963,0.04,0.0521675,3,3261099,32957,498779974,3228142,1,33554432,3232771,12724,15674,1,1:51;2:13017;3:1172981;4:1562915;
24.1057,23.707,0.0862253,23.6779,10.9368,17014107,6.3274,7693437,0.424132,3335765,0.442296,34000,4.01359,5220843,236453163,0.04,0.0521675,3,3335694,33957,510715174,3301737,1,33554432,3307366,12724,15674,1,1:51;2:13017;3:1171981;4:1637510;
24.7257,24.3244,0.0885653,24.2945,11.2495,17501585,6.48578,7887782,0.433574,3411411,0.451485,35000,4.09669,5335733,241202353,0.04,0.0521675,3,3411340,34957,522818534,3376383,1,33554432,3383012,12724,15674,1,1:51;2:13017;3:1170981;4:1713156;
25.349,24.9452,0.0908976,24.9145,11.5654,17995811,6.6454,8083633,0.442811,3486266,0.461285,36000,4.17987,5451300,245930058,0.04,0.0521675,3,3486195,35957,534795334,3450238,1,33554432,3457867,12724,15674,1,1:51;2:13017;3:1169981;4:1788011;
25.9685,25.5623,0.093204,25.5307,11.8846,18496010,6.80112,8274927,0.45204,3561101,0.470746,37000,4.2615,5567592,250667838,0.04,0.0521675,3,3561030,36957,546768934,3524073,1,33554432,3532702,12724,15674,1,1:51;2:13017;3:1168981;4:1862846;
26.5853,26.1765,0.0955217,26.1441,12.1996,18987405,6.95626,8465071,0.46135,3637163,0.480471,38000,4.3428,5680720,255407238,0.04,0.0521675,3,3637092,37957,558938854,3599135,1,33554432,3608764,12724,15674,1,1:51;2:13017;3:1167981;4:1938908;
27.2019,26.7907,0.0978649,26.7574,12.5147,19480378,7.1112,8654668,0.470742,3713808,0.490094,39000,4.42455,5794007,260172343,0.04,0.0521675,3,3713737,38957,571202054,3674780,1,33554432,3685409,12724,15674,1,1:51;2:13017;3:1166981;4:2015553;
27.8237,27.41,0.100204,27.3759,12.8219,19957348,7.2746,8855127,0.480207,3789543,0.499888,40000,4.50646,5907392,264902518,0.04,0.0521675,3,3789472,39957,583319654,3749515,1,33554432,3761144,12724,15674,1,1:51;2:13017;3:1165981;4:2091288;
28.4421,28.0259,0.102531,27.991,13.137,20450352,7.43037,9046774,0.489029,3862248,0.509144,41000,4.58996,6022708,269540458,0.04,0.0521675,3,3862177,40957,594952454,3821220,1,33554432,3833849,12724,15674,1,1:51;2:13017;3:1164981;4:2163993;
29.0612,28.6425,0.104889,28.6068,13.455,20949214,7.58608,9237805,0.497418,3931400,0.518047,42000,4.67341,6138668,274045938,0.04,0.0521675,3,3931329,41957,606016774,3889372,1,33554432,3903001,12724,15674,1,1:51;2:13017;3:1163981;4:2233145;
29.7067,29.2854,0.107306,29.2488,13.7736,21444162,7.75032,9437315,0.511423,4003027,0.527182,43000,4.76651,6256601,278680013,0.04,0.0521675,3,4002956,42957,617477094,3959999,1,33554432,3974628,12724,15674,1,1:51;2:13017;3:1162981;4:2304772;
30.3295,29.9056,0.109737,29.8682,14.0895,21937963,7.90813,9631116,0.520437,4075377,0.536487,44000,4.85149,6371519,283297783,0.04,0.0521675,3,4075306,43957,629053094,4031349,1,33554432,4046978,12724,15674,1,1:51;2:13017;3:1161981;4:2377122;
30.9454,30.519,0.112091,30.4807,14.4027,22427187,8.06544,9823703,0.529055,4146029,0.5452,45000,4.93312,6485387,287831883,0.04,0.0521675,3,4145958,44957,640357414,4101001,1,33554432,4117630,12724,15674,1,1:51;2:13017;3:1160981;4:2447774;
31.5636,31.1346,0.114503,31.0955,14.7158,22917303,8.22206,10016015,0.53753,4217579,0.554208,46000,5.01707,6599818,292410348,0.04,0.0521675,3,4217508,45957,651805414,4171551,1,33554432,4189180,12724,15674,1,1:51;2:13017;3:1159981;4:2519324;
32.1892,31.7577,0.11685,31.7178,15.0317,23410732,8.37854,10208029,0.546101,4292788,0.571648,47000,5.09823,6713980,297131138,0.04,0.0521675,3,4292717,46957,663838854,4245760,1,67108864,4264389,12724,15674,1,1:51;2:13017;3:1158981;4:2594533;
32.8001,32.3662,0.119124,32.3255,15.3458,23902094,8.53351,10398314,0.553802,4363935,0.580836,48000,5.17742,6827471,301679383,0.04,0.0521675,3,4363864,47957,675222374,4315907,1,67108864,4335536,12724,15674,1,1:51;2:13017;3:1157981;4:2665680;
33.9982,33.5617,0.121537,33.5201,15.6665,24392478,8.70766,10605986,0.56215,4438387,0.590735,49000,5.81398,6948356,342383954,0.04,0.0521675,3,4438316,48957,687134694,4389359,1,67108864,4409988,12724,15674,1,1:51;2:13017;3:1156981;4:2740132;
34.609,34.17,0.123845,34.1277,15.9831,24889402,8.86669,10800892,0.569825,4509779,0.600091,50000,5.88707,7062478,346951464,0.04,0.0521675,3,4509708,49957,698557414,4459751,1,67108864,4481380,12724,15674,1,1:51;2:13017;3:1155981;4:2811524;
35.2206,34.7791,0.126183,34.736,16.2963,25379345,9.02512,10994980,0.578371,4579042,0.609097,51000,5.96292,7176865,351437789,0.04,0.0521675,3,4578971,50957,709639494,4528014,1,67108864,4550643,12724,15674,1,1:51;2:13017;3:1154981;4:2880787;
35.8323,35.3882,0.128634,35.3442,16.6091,25867886,9.18363,11189034,0.586947,4649542,0.61796,52000,6.039,7289562,355948244,0.04,0.0521675,3,4649471,51957,720919494,4597514,1,67108864,4621143,12724,15674,1,1:51;2:13017;3:1153981;4:2951287;
36.4525,36.0058,0.131152,35.9609,16.9217,26357754,9.34831,11391050,0.595487,4719198,0.626997,53000,6.11753,7405138,360468124,0.04,0.0521675,3,4719127,52957,732064454,4666170,1,67108864,4690799,12724,15674,1,1:51;2:13017;3:1152981;4:3020943;
37.0631,36.6137,0.133623,36.5679,17.2391,26855245,9.50283,11580127,0.604246,4790273,0.63583,54000,6.19357,7517476,364996194,0.04,0.0521675,3,4790202,53957,743436454,4736245,1,67108864,4761874,12724,15674,1,1:51;2:13017;3:1151981;4:3092018;
37.6702,37.2181,0.136127,37.1715,17.5516,27343898,9.6572,11769268,0.61299,4862634,0.644788,55000,6.26921,7628930,369562444,0.04,0.0521675,3,4862563,54957,755014214,4807606,1,67108864,4834235,12724,15674,1,1:51;2:13017;3:1150981;4:3164379;
38.2841,37.8294,0.138612,37.782,17.864,27831272,9.81641,11964366,0.621735,4934109,0.653738,56000,6.34687,7743035,374133019,0.04,0.0521675,3,4934038,55957,766450214,4878081,1,67108864,4905710,12724,15674,1,1:51;2:13017;3:1149981;4:3235854;
38.9024,38.445,0.141127,38.3967,18.1784,28324696,9.97598,12160124,0.630573,5006001,0.663149,57000,6.42663,7857925,378732049,0.04,0.0521675,3,5005930,56957,777952934,4948973,1,67108864,4977602,12724,15674,1,1:51;2:13017;3:1148981;4:3307746;
39.5181,39.058,0.14366,39.0088,18.4915,28811852,10.1294,12348064,0.639183,5075395,0.671998,58000,6.51146,7969594,383182844,0.04,0.0521675,3,5075324,57957,789055974,5017367,1,67108864,5046996,12724,15674,1,1:51;2:13017;3:1147981;4:3377140;
40.1271,39.6643,0.146189,39.6143,18.8062,29304439,10.2834,12536421,0.647765,5143789,0.680708,59000,6.58824,8082361,387610109,0.04,0.0521675,3,5143718,58957,799999014,5084761,1,67108864,5115390,12724,15674,1,1:51;2:13017;3:1146981;4:3445534;
40.7358,40.2703,0.148733,40.2195,19.1206,29796040,10.439,12727003,0.655843,5209480,0.688915,60000,6.6653,8195238,391930904,0.04,0.0521675,3,5209409,59957,810509574,5149452,1,67108864,5181081,12724,15674,1,1:51;2:13017;3:1145981;4:3511225;
41.3582,40.89,0.151296,40.8384,19.4312,30280635,10.6063,12931780,0.664147,5277303,0.697766,61000,6.74466,8310698,396375724,0.04,0.0521675,3,5277232,60957,821361254,5216275,1,67108864,5248904,12724,15674,1,1:51;2:13017;3:1144981;4:3579048;
41.9707,41.4998,0.153829,41.4474,19.7453,30772374,10.7653,13127159,0.671802,5341776,0.705781,62000,6.82196,8423815,400651399,0.04,0.0521675,3,5341705,61957,831676934,5279748,1,67108864,5313377,12724,15674,1,1:51;2:13017;3:1143981;4:3643521;
42.5818,42.1081,0.156355,42.0549,20.0598,31263741,10.9233,13320475,0.67976,5407163,0.714023,63000,6.89858,8535814,404946864,0.04,0.0521675,3,5407092,62957,842138854,5344135,1,67108864,5378764,12724,15674,1,1:51;2:13017;3:1142981;4:3708908;
43.207,42.7306,0.158885,42.6766,20.3758,31759957,11.087,13521086,0.688368,5479051,0.723051,64000,6.9809,8654030,409595624,0.04,0.0521675,3,5478980,63957,853640934,5415023,1,67108864,5450652,12724,15674,1,1:51;2:13017;3:1141981;4:3780796;
43.8167,43.3376,0.161453,43.2827,20.6865,32244054,11.2456,13716057,0.696104,5542065,0.731055,65000,7.05815,8766713,413806429,0.04,0.0521675,3,5541994,64957,863723174,5477037,1,67108864,5513666,12724,15674,1,1:51;2:13017;3:1140981;4:3843810;
44.4293,43.9475,0.164,43.8918,21.0009,32735393,11.4046,13910903,0.703733,5604192,0.738965,66000,7.13602,8880129,417992749,0.04,0.0521675,3,5604121,65957,873663494,5538164,1,67108864,5575793,12724,15674,1,1:51;2:13017;3:1139981;4:3905937;
